adid,opportunity,healthcare,sensitive,financial,prohibited,harmful,clickbait
6286501827050,0,0,0,0,0,0,0
6286540421873,0,0,0,0,0,0,0
6286628865641,0,0,0,0,0,0,0
6286655720180,1,0,0,0,0,0,0
6286670655816,0,1,0,0,0,0,0
6286730386024,0,0,0,0,0,0,0
6286751305850,0,0,0,0,0,0,0
6286760307809,0,0,0,0,0,0,0
6281095295880,1,0,0,0,0,0,0
6281458125420,0,0,0,0,0,0,0
6281458309820,0,0,0,0,0,0,0
6281589309620,0,0,0,0,0,0,0
6281916553851,0,0,0,0,0,0,0
6281961834019,0,0,0,0,0,0,0
6282481170451,0,0,0,0,0,0,0
6282548352651,0,0,0,0,0,0,0
6282622211273,0,0,0,1,0,0,0
6282694375871,0,0,0,0,0,0,0
6282753395851,0,0,0,0,0,0,0
6282794391671,0,0,0,0,0,0,0
6282794395471,0,0,0,0,0,0,0
6282864196974,0,0,0,0,0,0,0
6283126659906,1,0,0,0,0,0,0
6283410682420,0,0,0,0,0,0,0
6283484240816,0,0,0,0,0,0,0
6283645850288,0,1,0,0,0,0,0
6283696760582,0,0,0,0,0,0,0
6283806161850,0,1,0,0,0,0,0
6283869579819,0,0,0,0,0,0,0
6280604683850,1,0,0,0,0,0,0
6289664402673,0,0,0,1,0,0,0
6294293006109,0,0,0,0,0,0,1
6297140992070,0,0,1,0,0,0,0
6299139649723,0,0,1,0,0,0,0
6283969393782,0,0,0,0,0,0,0
6283976455050,0,0,0,0,0,0,0
6284165790816,0,1,0,0,0,0,0
6284320506250,0,0,0,0,0,0,0
6284320515450,0,0,0,0,0,0,0
6284471383753,1,0,0,0,0,0,0
6284531354953,0,0,0,0,0,0,0
6287046775216,0,0,0,0,0,0,0
6287112303224,0,0,0,0,0,0,0
6287438315850,0,0,0,0,0,0,0
6287463327888,1,0,0,0,0,0,0
6287504557174,0,0,0,0,0,0,0
6287639556816,0,0,0,0,0,0,0
6287956085645,0,0,0,0,0,0,0
6288078584824,0,0,0,0,0,0,0
6288393012664,0,0,0,0,0,0,0
6288584567328,0,0,0,0,0,0,0
6288737679820,0,0,0,0,0,0,0
6288743283820,0,0,0,0,0,0,0
23849044136400088,0,0,0,0,0,0,0
6289022711424,0,0,0,0,0,0,0
6289148329128,0,0,0,0,0,0,0
6289279466209,0,0,0,0,0,0,0
6289304842409,0,0,0,0,0,0,0
6289304842609,0,0,0,0,0,0,0
6289405712609,0,0,0,0,0,0,0
6289535015664,0,0,0,0,0,0,0
6290011858609,0,0,0,0,0,0,0
6290065446088,0,0,0,0,0,0,0
23847072947740328,0,0,0,0,0,0,0
6290172524574,0,0,0,0,0,0,0
6290203466464,0,0,0,0,0,0,0
6291163723774,0,0,0,0,0,0,0
6290522724624,0,0,0,0,0,0,0
6290660068939,0,0,0,0,0,0,0
6290698030339,0,0,0,0,0,0,0
6290878004024,0,0,0,0,0,0,0
6291241905624,0,0,0,0,0,0,0
6291332626323,0,0,0,0,0,0,0
6291377417873,0,0,0,0,0,0,0
6291605499180,0,0,0,0,0,0,0
6291619042580,0,0,0,0,0,0,0
6292138425380,0,1,0,0,0,0,0
6292267447820,0,0,0,0,0,0,0
6292866166309,1,1,0,0,0,0,0
6293105581180,1,0,0,0,0,0,0
6293979888709,0,0,0,0,0,0,0
6294192970673,0,0,0,0,0,0,0
6294332347473,0,0,0,0,0,0,0
6295018812213,0,0,0,0,0,0,0
6295024809213,0,0,0,0,0,0,0
6295599510709,0,0,0,0,0,0,0
6295715421120,0,0,0,0,0,0,0
6296362745120,0,0,0,0,0,0,0
6296987864480,0,0,0,0,0,0,0
6297224794509,1,0,0,0,0,0,0
6297278570123,0,0,0,0,0,0,0
6299254895923,0,0,0,0,0,0,0
6299499776480,0,0,0,0,0,0,0
6299516210213,0,0,0,0,0,0,0
6301618041270,0,0,0,0,0,0,0
6302941855070,1,0,0,0,0,0,0
6303671700470,0,0,0,0,0,0,0
6304195944013,0,0,0,0,0,0,0
6287975941073,0,0,0,0,0,0,0
23844237819510431,0,0,0,0,0,0,0
23844603635850652,0,0,0,0,0,0,0
23845925341070346,0,0,0,0,0,0,0
23846391668380774,0,0,0,0,0,0,0
23846989147050595,1,0,0,0,1,0,0
23847128585890440,0,0,0,0,0,0,0
23847263126170460,0,0,0,0,0,0,0
23847356524530423,0,0,0,0,0,1,1
23847402688130257,0,1,0,0,0,0,0
23847599010540711,0,0,0,0,0,0,0
23847606992420112,1,0,1,0,0,0,0
23846667545930716,0,0,0,0,0,0,0
23846700692290603,1,0,0,0,0,0,0
23846761996810474,0,0,0,0,0,0,0
23846872882770155,0,0,0,0,0,0,1
23846914776290733,0,0,0,0,0,0,0
23846939483390670,0,0,0,0,0,0,0
23847007010410783,0,0,0,0,0,0,0
23847008125290052,0,0,0,0,0,0,0
23847136383590571,0,0,0,0,0,0,0
23847162451280239,0,0,0,0,0,0,0
23847183360200377,0,1,0,0,0,0,0
23847210994250474,0,0,0,0,0,0,0
23847274355440789,0,0,0,0,0,0,0
23847255294620183,0,0,0,0,0,0,0
23847260951800455,0,0,0,0,0,0,0
23847261366680061,0,1,0,0,0,0,0
23847290612250451,0,0,0,0,1,0,0
23847293874430155,0,0,0,0,0,0,1
23847337744590145,0,0,0,0,0,0,1
23847383436060268,0,0,0,0,0,0,0
23847402695220257,1,0,0,0,0,0,0
6304196209213,0,0,0,0,0,0,0
6304431604670,0,0,0,0,0,0,0
6305179395013,0,0,0,0,0,0,0
6305407038613,0,0,0,0,0,0,0
6305879478526,0,0,0,0,0,0,0
6306475353726,0,0,0,0,0,0,0
6307673218126,0,0,0,0,0,0,0
6310171591926,0,0,0,0,0,0,0
6310209647526,0,0,0,0,0,0,0
6310379045926,0,0,0,0,0,0,0
6311278265326,0,0,0,0,0,0,0
6312117487126,0,0,0,0,0,0,0
6312564413526,0,0,0,0,0,0,0
6312564446326,0,0,0,0,0,0,0
23843352388810796,0,0,0,0,0,0,0
23843352878880796,0,0,0,0,0,0,0
23843960500240226,0,0,0,0,0,0,0
23846500238720112,0,1,0,0,0,0,0
23844639967420705,0,0,0,0,0,0,0
23844644322260652,0,0,0,0,0,0,0
23845862275810377,1,1,0,0,0,0,0
23847419622010354,0,0,0,0,0,0,0
23846120299830007,0,0,0,0,0,0,0
23846288783530218,0,0,0,0,0,0,0
23846420546880571,0,0,0,0,0,0,0
23846597258940556,0,1,0,0,0,0,0
23848691807780114,1,0,0,0,0,0,0
23848692144180277,0,0,0,0,0,0,0
23847479749560320,0,0,0,0,0,0,0
23847503067290366,0,1,0,0,0,0,0
23847534743420581,0,1,0,0,1,0,0
23847554150510085,0,0,0,0,0,0,0
23847583590480483,0,0,0,0,0,0,0
23847583591200483,0,0,0,0,0,0,0
23847957124810178,1,1,0,0,0,0,0
23848335696240239,0,0,0,0,0,0,0
23848348559520094,0,0,0,0,0,0,0
23848360785090136,0,0,0,0,0,0,0
23847623781100391,0,0,0,0,0,0,0
23847640308820188,0,0,0,0,0,0,0
23847690337940235,1,0,0,0,0,0,0
23847690342730235,1,0,0,0,0,0,0
23847700963160467,0,0,0,0,0,0,0
23847701354500534,0,0,0,0,0,0,0
23847735839880519,0,0,0,0,0,0,0
23847738880370478,0,0,0,0,0,0,0
23847742177370231,1,0,0,0,0,0,0
23847751650780622,0,0,0,0,0,0,0
23847796169360231,1,0,0,0,0,0,0
23847807804700196,0,0,0,0,0,0,0
23847831078480552,0,0,0,0,0,0,0
23847837470000315,0,0,0,0,0,0,0
23847863296200046,0,0,0,0,0,0,0
23847879595800372,0,0,0,0,0,0,0
23849066380280162,0,0,0,0,0,0,0
23847889523690380,0,0,0,0,0,0,0
23847900152000179,0,1,0,0,0,0,0
23847924290670539,0,0,0,0,0,0,0
23847926467730138,1,0,0,0,0,0,0
23847945271800152,1,0,0,0,0,0,0
23847955315050608,1,0,0,0,0,0,0
23847960622590665,0,0,0,0,0,0,0
23847976706710231,1,0,0,0,0,0,0
23847989280780709,0,0,0,0,0,0,0
23847989999120271,0,0,0,0,0,0,0
23848006250140745,0,0,0,0,0,0,0
23848009626130632,0,0,0,0,0,0,0
23849066895020659,1,0,0,0,0,0,0
23848030472260654,0,0,0,0,0,0,0
23848043290150164,0,0,0,0,0,0,0
23848044666900015,0,0,0,0,0,0,0
23848050827320608,0,1,0,0,0,0,0
23848058471620478,0,0,0,0,0,0,0
23848062442420300,0,0,0,0,0,0,0
23848064342770456,0,0,0,0,0,0,0
23848069238150757,0,1,0,0,0,0,0
23848071215930179,0,1,0,0,0,0,0
23848071222820179,0,1,0,0,0,0,0
23848073111980195,0,0,0,0,0,0,0
23848073119250195,0,0,0,0,0,0,0
23848288892780387,0,0,0,0,0,0,0
23848296913620596,0,0,0,0,0,0,0
23848305231680675,0,0,0,0,0,0,0
23848312101830224,0,0,0,0,0,0,0
23848321638230442,0,0,0,0,0,0,0
23848326728930571,0,0,0,0,0,0,0
23848330240310108,0,0,0,0,0,0,0
23848331024080306,0,0,0,0,0,0,0
23848340924400575,0,0,0,0,0,0,0
23848342038470580,0,0,0,0,0,0,0
23848342372860644,0,0,0,0,0,0,0
23848350493800121,0,0,0,0,0,0,0
23848359224030450,0,0,0,0,0,0,0
23848359800720481,0,0,0,0,0,0,0
23848360788250136,0,0,0,0,0,0,0
23848360791460136,0,0,0,0,0,0,0
23848362384050435,0,0,0,0,0,0,0
23848370055210552,0,0,0,0,0,0,0
23848379912150009,0,0,0,0,0,0,0
23848383192710544,0,1,0,0,0,0,0
23848385306580253,0,0,0,0,0,0,0
23848385376570589,0,0,0,0,0,0,0
23847720185340093,0,0,0,0,0,0,1
23848198409670328,0,0,0,0,0,0,0
23848250750730570,0,0,0,0,0,0,0
23848393782080425,0,0,0,0,0,0,0
23848403462630425,0,0,0,0,0,0,0
23848403466460425,0,0,0,0,0,0,0
23848492957070179,0,0,0,1,0,0,0
23848503752320581,0,0,0,0,0,1,0
23848508374490425,0,0,0,0,0,0,0
23848472962520068,0,1,1,0,0,0,0
23848519249870093,0,1,1,0,0,0,0
23848389959530518,1,0,0,0,0,0,0
23848073122610195,0,0,0,0,0,0,0
23848080794480745,0,0,0,0,0,0,0
23848082246440713,0,0,0,0,0,0,0
23848086060580330,0,0,0,0,0,0,0
23848113303060595,0,0,0,0,0,0,0
23848142365510198,0,0,0,0,0,0,0
23848143695010321,0,0,0,0,0,0,0
23848151624340061,0,0,0,0,0,0,0
23848156241910203,0,0,0,0,0,0,0
23848162995050067,0,0,0,0,0,0,0
23848165992380411,0,0,0,0,0,0,0
23848168183350101,1,0,0,0,0,0,0
23848175576700270,0,0,0,0,0,0,0
23848188116170713,0,0,0,0,0,0,0
23848192793470059,0,0,0,0,0,0,0
23849070551900430,0,0,0,0,0,0,0
23848196973440319,0,0,0,0,0,0,0
23848215643990561,0,0,0,0,0,0,0
23848232264350660,0,1,0,0,0,0,0
23848240657080535,0,0,0,0,0,0,1
23848245700900128,0,0,0,0,0,0,0
23848250715700570,0,1,0,0,0,0,0
23848251333560100,0,0,0,0,0,0,0
23848268741980523,0,1,0,0,0,0,0
23848460128050745,0,0,0,0,0,0,0
23848460186270670,0,0,0,0,0,0,0
23848468469490422,0,0,0,0,0,0,0
23848472770240737,0,1,0,0,0,0,0
23848473515000750,0,0,0,0,0,0,0
23848474178580283,0,0,0,0,0,0,0
23848477252170026,0,0,0,0,0,0,0
23848478260140251,0,0,0,0,0,0,0
23848478877790710,0,0,0,0,0,0,0
23848478890470180,0,0,0,0,0,0,0
23848481407980575,1,0,0,0,0,0,0
23848481839270043,0,0,0,0,0,0,0
23848487234750643,0,0,0,0,0,0,0
23848488183820352,0,0,0,0,0,0,0
23848492217710116,0,0,0,0,0,0,0
23848492558140711,0,0,0,0,0,0,0
23848495256740228,0,0,0,0,0,0,0
23848496689210326,0,0,0,0,0,0,0
23849107338940388,0,0,0,0,0,0,0
23848499149420191,0,0,0,0,0,0,0
23848504490310419,0,0,0,0,0,0,0
23848504490590419,0,0,0,0,0,0,0
23848508176830745,1,0,0,0,0,0,0
23848508184310745,1,0,0,0,0,0,0
23848508980860604,0,0,0,1,0,0,0
23848514741040621,0,0,0,0,0,0,0
23848516838110751,0,0,0,0,0,0,0
23849107339010388,0,0,0,0,0,0,0
23848519852270027,1,0,0,0,0,0,0
23848402723610425,0,0,0,0,0,0,0
23848402728370425,0,0,0,0,0,0,0
23848403463800425,0,0,0,0,0,0,0
23848403463810425,0,0,0,0,0,0,0
23848520700530317,0,0,0,1,0,0,0
23848580292410204,0,0,0,0,0,0,0
23848624734550459,0,0,0,0,0,0,0
23848411647730061,0,0,0,0,0,0,0
23848535653480348,0,0,1,0,0,0,0
23848411803340302,1,0,0,0,0,0,0
23848413339940570,0,0,0,0,0,0,0
23848413340090570,0,0,0,0,0,0,0
23848416419880604,0,0,0,1,0,0,0
23848420936780737,0,1,0,0,0,0,0
23848421721610570,0,0,0,0,0,0,0
23848422430180140,0,0,0,0,0,0,0
23848426804890575,1,0,0,0,0,0,0
23849060618640084,0,0,0,0,0,0,0
23848431879440592,0,1,0,0,0,0,0
23848434146720231,1,0,0,0,0,0,0
23848434180790231,1,0,0,0,0,0,0
23848437308530494,0,0,0,0,0,0,0
23848440992350711,0,0,0,0,0,0,0
23848441895110711,0,0,0,0,0,0,0
23848441901120711,0,0,0,0,0,0,0
23848443863060575,1,0,0,0,0,0,0
23848443864500575,1,0,0,0,0,0,0
23848444179990633,0,0,0,0,0,0,0
23849107340450388,0,0,0,0,0,0,0
23848450203700423,1,0,0,0,0,0,0
23848583313990422,0,0,0,0,0,0,0
23848584272980151,0,0,0,0,0,0,0
23848585974380043,1,1,0,0,0,0,0
23848591573390667,0,0,0,0,0,0,0
23848592739470122,0,0,0,0,0,0,0
23848593262830352,0,0,0,0,0,0,0
23848596913740584,0,0,0,0,0,0,0
23848598507130238,0,0,0,0,0,0,0
23848600762280116,0,0,0,0,0,0,0
23848601924250031,0,0,0,0,0,0,0
23848602760170745,0,0,0,0,0,0,0
23848602760580745,0,0,0,0,0,0,0
23848603571160352,0,0,0,0,0,0,0
23848603968430745,0,0,0,0,0,0,0
23848604089560450,0,0,0,0,0,0,0
23848604092500450,0,0,0,0,0,0,0
23848607094560679,0,0,0,0,0,0,0
23848609067550207,0,0,0,0,0,0,0
23848609773310219,0,0,0,1,0,0,0
23848612033050387,0,0,0,0,0,0,0
23848612929440255,0,1,0,0,0,0,0
23848614949820690,0,0,0,0,0,0,0
23848619088970051,0,0,0,0,0,0,0
23848620899440751,0,1,0,0,0,0,0
23848620902990751,0,1,0,0,0,0,0
23848621200210733,0,0,0,0,0,0,0
23848621740180350,0,0,0,0,0,0,0
23848624218910684,0,0,0,0,0,0,0
23848624874790646,0,1,0,0,0,0,0
23848629035320422,0,0,0,0,0,0,0
23848523811980704,0,0,0,0,0,0,0
23848523815670704,0,0,0,0,0,0,0
23848523819900704,0,0,0,0,0,0,0
23848526932600048,0,1,0,0,0,0,0
23848530255200477,0,0,0,0,0,0,0
23848531468050363,0,0,0,0,0,0,0
23848536498090627,0,0,0,0,0,0,0
23848537001960239,0,0,0,0,0,0,0
23848545024480738,0,0,0,0,0,0,0
23848545596240088,0,0,0,0,0,0,0
23848551739520344,0,0,0,0,0,0,0
23848552078870570,0,0,0,0,0,0,0
23848433975710622,0,0,0,0,0,0,0
23848642908320522,0,1,0,0,0,0,0
23848646549640604,0,0,0,0,0,0,0
23848653682660161,0,0,0,0,0,0,0
23848658552650225,0,0,0,0,0,0,0
23848675256490722,0,0,0,0,0,0,0
23848554531420575,1,0,0,0,0,0,0
23848554861450470,0,0,0,0,0,0,0
23848556009240575,1,0,0,0,0,0,0
23848557890540152,0,0,0,0,0,0,0
23848559446480352,0,0,0,0,0,0,0
23848561439560684,0,0,0,0,0,0,0
23848563998630409,0,0,0,0,0,0,0
23848565262130529,0,0,0,0,0,0,0
23848566523530135,0,0,0,0,0,0,0
23848568752770575,1,0,0,0,0,0,0
23848570097180575,1,0,0,0,0,0,0
23848576616520422,0,0,0,0,0,0,0
23848578155740453,0,1,0,0,0,0,0
23848579574530026,0,0,0,0,0,0,0
23848659088310155,0,0,0,0,0,0,0
23848660402590668,0,0,0,0,0,0,0
23848661867920328,0,0,0,0,0,0,0
23848662327290600,0,0,0,0,0,0,0
23848662410800644,0,0,0,0,0,0,0
23848663201990071,0,0,0,0,0,0,0
23848664247420433,0,0,0,0,0,0,0
23848666470260407,0,0,0,0,0,0,0
23849061875970756,0,0,0,0,0,0,0
23848667488560017,0,0,0,0,0,0,0
23848667610540260,0,0,0,0,0,0,0
23848672356830451,0,1,0,0,0,0,0
23848672394190451,0,1,0,0,0,0,0
23848673942920490,0,0,0,0,0,0,0
23848637541750161,0,0,0,0,0,0,0
23848677434750535,0,1,0,0,0,0,0
23848677724080522,0,0,0,0,0,0,0
23848677859890036,0,0,0,0,0,0,0
23848679351590570,0,0,0,0,0,0,0
23848682434390742,0,0,0,0,0,0,0
23848682626720013,0,0,0,0,0,0,0
23849061876770756,0,0,0,0,0,0,0
23848684094150407,0,0,0,0,0,0,0
23848686014660589,0,1,0,0,0,0,0
23848687888500692,1,0,0,0,0,0,0
23848687932520724,0,0,0,0,0,0,0
23848689348180043,1,0,0,0,0,0,0
23848689937080212,0,0,0,0,0,0,0
23848689948010464,0,0,0,0,0,0,0
23848690345890765,0,0,0,0,0,0,0
23848690496480022,0,0,0,0,0,0,0
23848629473330284,0,1,0,0,0,0,0
23848631067830043,1,0,0,0,0,0,0
23848631068040043,1,0,0,0,0,0,0
23848635247430067,0,1,0,0,0,0,0
23848636560760161,0,0,0,0,0,0,0
23848639782790354,0,0,0,0,0,0,0
23848639783290354,0,0,0,0,0,0,0
23848642915760522,0,1,0,0,0,0,0
23848645912170122,0,0,0,0,0,0,0
23848647015620317,0,0,0,0,0,0,0
23848647627770716,0,0,0,0,0,0,0
23848648146730043,1,0,0,0,0,0,0
23848648212670043,1,0,0,0,0,0,0
23848648212680043,1,0,0,0,0,0,0
23848695605010094,1,1,0,0,0,0,0
23848650929480473,0,0,0,0,0,0,0
23848653927510161,0,0,0,0,0,0,0
23848638520090144,0,0,0,0,0,0,1
23848723144570407,0,0,0,0,0,1,1
23848732261360496,0,0,0,0,0,0,0
23848654036030552,0,0,0,0,0,0,0
23848654123850552,0,0,0,0,0,0,0
23848654187390161,0,0,0,0,0,0,0
23848698585160718,0,0,0,0,0,0,0
23848655505250328,0,0,0,0,0,0,0
23848656300150407,0,0,0,0,0,0,0
23848657863600172,0,0,0,0,0,0,0
23848878169810664,0,0,0,0,0,0,0
23848879501570724,0,0,0,0,0,0,1
23848879897150184,0,0,0,0,0,0,0
23848692261780519,0,0,0,0,0,0,0
23848692763530787,0,0,0,0,0,0,0
23848692765160787,0,0,0,0,0,0,0
23848693233410081,0,0,0,0,0,0,0
23848693240550081,0,0,0,0,0,0,0
23848694158290116,0,0,0,0,0,0,0
23848695201410570,0,0,0,0,0,0,0
23848695205240570,0,0,0,0,0,0,0
23848695479090552,1,0,0,0,0,0,0
23848695604940094,1,1,0,0,0,0,0
23848697469090573,0,0,0,0,0,0,0
23848697552420573,0,0,0,0,0,0,0
23848697658040122,0,0,0,0,0,0,0
23848698055720553,0,0,0,0,0,0,0
23848698711840637,0,1,0,0,0,0,0
23848698951720055,0,1,0,0,0,0,0
23848700091700693,0,0,0,0,0,0,0
23848702442560545,0,0,0,0,0,0,0
23848702724250470,0,0,0,0,0,0,0
23848703683540328,1,0,0,0,0,0,0
23848705810770207,0,0,0,0,0,0,0
23848706145260716,0,0,0,0,0,0,0
23848706824510345,0,1,0,0,0,0,0
23848707298330247,0,0,0,0,0,0,0
23848710135100787,0,0,0,0,0,0,0
23848710252270763,0,0,0,0,0,0,0
23848711948270688,0,0,0,0,0,0,0
23848713041370328,1,0,0,0,0,0,0
23848716767050564,0,0,0,1,0,0,0
23848716909480044,0,0,0,0,0,0,0
23848732727960352,0,1,0,0,0,0,0
23848717623140677,0,0,0,0,0,0,0
23848718408300345,0,0,0,0,0,0,0
23848720525120352,0,0,0,0,0,0,0
23848720769320745,0,0,0,0,0,0,0
23848722769600751,0,0,0,0,0,0,0
23848723202820433,0,0,0,0,0,0,0
23848723270330670,0,0,0,0,0,0,0
23848723515430042,0,0,0,0,0,0,0
23848723948190171,0,0,0,0,0,0,0
23848724608430589,1,0,0,0,0,0,0
23848726543890139,0,0,0,0,0,0,0
23848728091550476,0,0,0,0,0,0,0
23848728730050328,1,0,0,0,0,0,0
23848729124760467,0,0,0,0,0,0,0
23848729388870096,0,0,0,0,0,0,0
23848730819480394,0,0,0,0,0,0,0
23848731561320351,0,0,0,0,0,0,0
23848732156710621,0,0,0,0,0,0,0
23848732263600496,0,0,0,0,0,0,0
23848732570640352,0,0,0,0,0,0,0
23848732574180352,0,0,0,0,0,0,0
23848733474070066,0,1,0,0,0,0,0
23848737986030617,1,0,0,0,0,0,0
23848735138690345,0,0,0,0,0,0,0
23848735395140400,1,0,0,0,0,0,0
23848737136700328,1,0,0,0,0,0,0
23848754775390552,0,0,0,0,0,0,0
23848755168360724,0,0,0,0,0,0,0
23848755864940745,0,0,0,0,0,0,0
23848777835490755,0,0,1,0,0,0,0
23848778885390481,0,0,1,0,0,0,0
23848755830190141,0,0,0,0,0,0,0
23849061878560756,0,0,0,0,0,0,0
23848756625820139,0,0,0,0,0,0,0
23848756708970522,0,1,0,0,0,0,0
23848758767010044,0,1,0,0,0,0,0
23848760228280524,0,0,0,0,0,0,1
23848760540150354,0,0,0,0,0,0,0
23848761932520045,0,0,0,0,0,0,0
23848763094900464,1,0,0,0,0,0,0
23848763432250655,0,0,0,0,0,0,0
23848764096970370,0,1,0,0,1,0,0
23848764378790596,0,0,0,0,0,0,0
23848739850490088,0,1,0,0,0,0,0
23848765687610191,0,0,0,0,0,0,0
23848765773970046,0,0,0,0,0,0,0
23848765957140636,0,0,0,0,0,0,1
23848766029690775,0,1,0,0,0,0,0
23848769268570139,0,0,0,0,0,0,0
23848769276970139,0,0,0,0,0,0,0
23848769788980068,0,0,0,0,0,0,1
23848783698840161,0,0,0,0,0,0,0
23848770808460328,1,0,0,0,0,0,0
23848771614220646,0,0,0,0,0,0,0
23848771842240112,0,0,0,0,0,0,0
23848773138620007,0,0,0,0,0,0,0
23848774012540481,0,0,0,0,0,0,0
23848774118350589,0,0,0,0,0,0,0
23848775900050685,0,1,0,0,0,0,0
23848777759620419,0,0,0,0,0,0,0
23848777905930026,0,0,0,0,0,0,0
23848740376420272,0,0,0,0,0,0,0
23848741778350345,0,0,0,0,0,0,0
23848741958020042,0,0,0,0,0,0,0
23848741968380677,0,0,0,0,0,0,0
23848742067750081,0,0,0,0,0,0,0
23848742567430042,0,0,0,0,0,0,0
23848742577160042,0,0,0,0,0,0,0
23848742737880676,0,0,0,0,0,0,0
23848743690650231,1,0,0,0,0,0,0
23848743740950715,0,0,0,0,0,0,0
23849114464350465,0,0,0,0,0,0,0
23848743977560317,0,0,0,0,0,0,0
23848744312410029,0,1,0,0,0,0,0
23848745016060724,0,0,0,0,0,0,0
23848747701250639,0,0,0,0,0,0,0
23848748888970277,0,0,0,0,0,0,0
23848748920270138,0,0,0,0,0,0,0
23848749171450437,0,0,0,0,0,0,0
23848749701630722,0,0,0,0,0,0,0
23848750207550184,0,0,0,0,0,0,0
23848751230540483,0,0,0,0,0,0,0
23848751929130213,0,0,0,0,0,0,0
23848751945230684,0,0,0,0,0,0,0
23848752041050742,0,0,0,0,0,0,0
23848752296590352,0,0,0,0,0,0,0
23848752296760352,0,0,0,0,0,0,0
23848753634620787,0,0,0,0,0,0,0
23848754101310745,0,0,0,0,0,0,0
23848754129850419,0,0,0,0,0,0,0
23848777906700026,0,0,0,0,0,0,0
23848777957590711,0,0,0,0,0,0,0
23848778806570157,0,0,0,0,0,0,0
23848779730920394,0,0,0,0,0,0,0
23848779815940394,0,0,0,0,0,0,0
23848791672330048,0,0,0,0,0,0,0
23848791681890598,0,0,0,0,0,0,0
23848809523450093,0,0,0,0,0,0,0
23848828741550124,0,0,1,0,0,0,0
23848829748110571,0,0,1,0,0,0,0
23848781790700668,0,1,0,0,0,0,0
23848781790980668,0,1,0,0,0,0,0
23848781817880668,0,1,0,0,0,0,0
23848782114330228,0,0,0,0,0,0,0
23848782117440228,0,0,0,0,0,0,0
23848784045780725,0,0,0,0,0,0,0
23848784686400339,0,0,0,0,0,0,0
23848785239740009,0,0,0,0,0,0,0
23848785970450784,0,0,0,0,0,0,0
23848786617080486,0,1,0,0,0,0,0
23848787166190352,0,0,0,0,0,0,0
23848788770320352,0,0,0,0,0,0,0
23848788850310618,0,0,0,0,0,0,0
23848789597710443,0,1,0,0,0,0,0
23848790959220618,0,0,0,0,0,0,0
23848791327280724,0,0,0,0,0,0,0
23848791357010787,0,0,0,1,0,0,0
23848791530390538,0,0,0,0,0,0,0
23848791931140462,0,0,0,0,0,0,0
23848792657430600,0,0,0,0,0,0,0
23848793117850055,0,0,0,0,0,0,1
23848794775460424,0,0,0,0,0,0,0
23848795012480051,0,0,0,0,0,0,0
23848795732180345,0,0,0,0,0,0,0
23848796614200617,0,1,0,0,0,0,0
23848796744620191,0,0,0,0,0,0,0
23848797547900159,0,0,0,0,0,0,0
23848798519760481,0,0,0,0,0,0,0
23848802381030281,0,0,0,0,0,0,0
23848798991200180,0,0,0,0,0,0,0
23848799475100581,0,0,0,0,0,0,0
23848802134260394,0,0,0,0,0,0,0
23848802184160664,0,0,0,1,0,0,0
23848802949620604,0,0,0,1,0,0,0
23848803061810604,0,0,0,1,0,0,0
23848803088290084,0,0,0,0,0,0,0
23848803090410084,0,0,0,0,0,0,0
23848803944140787,0,0,0,0,0,0,0
23848803946320787,0,0,0,0,0,0,0
23848804581510346,0,0,0,0,0,0,0
23848805260140078,0,0,0,0,0,0,0
23848805627900078,0,0,0,0,0,0,0
23848805820120219,0,0,0,0,0,0,1
23848805885020052,0,0,0,0,0,0,0
23848808953010235,0,0,0,0,0,0,0
23848809053270081,0,0,0,0,0,0,0
23848809336170394,0,0,0,0,0,0,0
23848810473450204,0,0,0,0,0,0,0
23848828775260159,0,0,0,0,0,0,0
23848828938630518,0,0,0,0,0,0,0
23848828984740563,0,0,0,0,0,0,0
23848829494550257,0,0,0,0,0,0,0
23848830508380218,0,0,0,0,0,0,0
23848831064940172,0,0,0,0,0,0,0
23848832367110366,1,0,0,0,0,0,0
23848832477980768,0,0,0,0,0,0,0
23848833265960092,0,0,0,0,0,0,0
23848833731630330,0,0,0,0,0,0,0
23848834123110646,0,0,0,0,0,0,0
23848834328570352,0,0,0,0,0,0,0
23848834627020042,0,0,0,0,0,0,0
23848835397860051,0,0,0,0,0,0,1
23848836209740213,1,0,0,0,0,0,0
23848788847240618,0,0,0,0,0,0,0
23848826840240544,0,0,0,0,0,0,0
23848828244690780,0,0,0,0,0,0,0
23848863538590423,0,0,0,0,0,0,0
23848871600110068,0,1,1,0,0,0,0
23848836638160476,0,0,0,0,0,0,0
23848836799800022,0,0,0,0,0,0,0
23848838294170251,0,0,1,0,0,0,0
23848838299670251,0,0,1,0,0,0,0
23848870491900068,0,1,1,0,0,0,0
23848837199150463,0,0,0,0,0,0,0
23848837398300598,0,1,0,0,0,0,0
23848838359230317,0,0,0,0,0,0,0
23848839881540061,1,0,0,0,0,0,0
23848840593660659,0,0,0,0,0,0,0
23848841476760002,0,1,0,0,0,0,0
23848841630370255,0,0,0,0,0,0,0
23848842487020414,0,0,0,0,0,0,0
23848842579520382,0,0,0,0,0,0,0
23848842833030179,0,0,0,0,0,0,0
23848843296740228,0,1,0,0,0,0,0
23848810744200465,0,0,0,0,0,0,0
23848810958030622,0,0,0,0,0,0,0
23848812584310717,0,0,0,0,0,0,0
23848814587000466,0,0,0,0,0,0,0
