adid,opportunity,healthcare,sensitive,financial,prohibited,harmful,clickbait
23850127766200543,0,0,0,0,0,0,0
23850128666030453,0,1,0,0,1,0,0
23850130066050169,0,1,0,0,0,0,0
23850134383800202,0,0,0,0,0,0,0
23850134398520202,0,0,0,0,0,0,0
23850134405740202,0,0,0,0,0,0,0
23850140351330396,0,0,0,0,0,0,0
23850142358700505,0,0,0,0,0,0,0
23850152885640601,0,0,0,0,0,0,0
23850153830720426,0,0,0,0,0,0,0
23850166820460342,0,0,0,0,0,0,0
23850169392740342,0,0,0,0,0,0,0
23850171938510543,0,0,0,0,0,0,0
23850179516870543,1,0,0,0,0,0,0
23850185456510396,0,0,0,0,0,0,0
23850186498660495,0,0,0,0,0,0,0
23850206751580543,0,0,0,0,0,0,0
23850245711510426,0,0,1,0,0,0,0
23850212944860133,1,0,0,0,0,0,0
23850220960740158,0,0,0,0,0,0,1
23850224762540158,0,0,0,0,0,0,0
23850225390430734,0,0,0,0,0,0,0
23850163228160396,0,0,1,0,0,0,0
23850230583470396,0,0,1,0,0,0,0
23850230587710396,0,0,1,0,0,0,0
23850075863340728,0,0,1,0,0,0,0
23850091653970728,0,1,0,0,0,0,0
23850245712120426,0,0,1,0,0,0,0
23850361476580459,0,0,0,0,0,1,1
23850230780080543,0,0,0,0,0,0,0
23850283636410202,0,0,0,0,0,0,0
23850294927780396,0,0,0,0,0,0,0
23850309001190287,0,0,0,0,0,0,0
23850340118530734,0,0,0,0,0,0,0
23850360769440628,0,0,0,0,0,0,0
23850361326950734,0,0,0,0,0,0,0
23850396045790208,0,0,0,0,0,0,0
23850439535910734,0,0,0,0,0,0,0
23850442665520426,0,0,0,0,0,0,0
23850445993010426,0,0,0,0,0,0,0
23850450022870338,0,0,0,0,0,0,0
23850464345140035,0,0,0,0,0,0,0
23850126341940459,0,0,0,0,0,0,0
23850179517990543,1,0,0,0,0,0,0
23849496293950651,1,0,0,0,0,1,1
23850577611510338,0,0,0,0,0,0,0
23850586576640338,1,0,0,0,0,0,0
23850608643630734,0,1,0,0,0,0,1
23850633288750208,0,0,0,0,0,0,0
23850841927090287,0,1,0,0,0,0,0
23849282571120768,0,0,0,0,0,0,0
23850947519500208,0,0,0,0,0,0,0
23851017469390208,0,0,0,0,0,0,0
6239675878933,0,0,0,0,0,0,0
23849282665190630,0,0,0,0,0,0,0
23849225333890256,1,0,0,0,0,0,0
23849226041620106,0,0,0,0,0,0,0
23849279272680335,0,0,0,0,0,0,0
23849274548530079,0,0,0,0,0,0,0
23849278042500319,0,0,0,0,0,0,0
23849295763030201,1,0,0,0,0,0,0
23849223381650045,0,0,0,0,0,0,0
23849223103010670,0,0,0,0,0,0,0
23849223544200164,0,0,0,0,0,1,0
23849223926100224,0,0,0,0,0,0,0
23849223940920224,0,0,0,0,0,0,0
23849223997380694,0,0,0,1,0,1,0
23850761991360491,0,0,1,0,0,0,0
23850858630200491,0,1,1,0,0,0,0
23850858701310491,0,1,1,0,0,0,0
23850918072200208,0,0,1,0,0,0,0
23849224024510045,0,1,0,0,0,0,0
23849224186460700,0,1,0,0,0,0,0
23849224258020637,0,0,0,0,0,1,1
23849225276250341,0,0,0,0,0,0,0
23849225284770081,0,1,0,0,0,0,0
23849225418990045,0,0,0,0,0,1,0
23849225433800443,0,1,0,0,0,0,0
23849270959510146,0,0,0,0,0,0,0
23850615576350208,0,0,0,0,0,0,0
23850473732850734,0,0,0,0,0,0,0
23850482889230734,0,0,0,0,0,0,0
23849223930580224,0,0,0,0,0,0,0
23849224005640546,0,0,1,0,0,0,0
23849224797880659,0,0,0,0,0,0,0
23850633358130208,0,0,0,0,0,0,0
23850644146280287,0,0,0,0,0,0,0
23850644178080287,0,0,0,0,0,0,0
23850644377070287,0,0,0,0,0,0,0
23850482890430734,0,0,0,0,0,0,0
23850505437450734,0,0,0,0,0,0,0
23850545425670426,0,0,0,0,0,0,0
23850553917720426,0,0,0,0,0,0,0
23850946988880208,1,0,0,0,0,0,0
23850741403370491,0,0,0,0,0,0,0
23850785743260491,0,0,0,0,0,0,0
6269434648444,0,0,0,0,1,0,1
6279142834212,0,1,0,0,0,0,0
23849488414880598,0,1,1,0,0,0,0
23849799147320659,0,0,0,0,0,0,0
23849227296300572,1,0,0,0,0,0,0
23849227554730598,0,1,0,0,0,0,0
23849227612360429,0,0,0,0,0,0,0
23849227971060155,0,0,0,0,0,0,0
23849230194670636,0,1,0,0,0,0,0
23849228507290089,0,1,0,0,0,0,0
23849228804110545,0,0,0,1,0,0,0
23849228804160545,0,0,0,1,0,0,0
23849229371610519,0,1,0,0,0,0,0
23849229480700425,0,0,0,0,0,0,0
23849229484040425,0,0,0,0,0,0,0
23849229916870553,0,1,0,0,0,0,0
23849228201780685,0,1,0,0,0,0,0
23849227756620443,0,0,1,0,0,1,1
23849228571370486,0,0,1,0,0,0,0
23849228698060004,0,0,0,0,0,0,0
23849228698470004,0,0,0,0,0,0,0
23849233025520469,0,0,0,0,0,0,0
23849230824320066,0,0,0,0,0,0,1
23849231044670135,0,0,0,0,0,1,0
23849231245370761,0,0,0,0,0,0,0
23850133011730709,0,0,0,0,1,1,1
23850253474240244,0,1,1,0,0,1,0
6144327347012,0,1,0,0,0,0,0
23849981607700011,0,0,0,1,0,0,1
23849225716160626,0,0,0,0,0,0,0
23851654546130338,1,0,0,0,0,1,0
6279179758240,0,0,0,0,0,0,0
23850277634670102,0,0,0,0,0,1,0
23849226446530665,0,0,0,0,0,1,0
23849226050950184,0,0,0,0,0,1,0
23849226158560045,0,0,0,0,0,0,0
23849232001030011,0,0,0,1,0,0,1
23849232233920367,0,0,0,1,0,0,0
23849232310020784,0,0,0,0,0,1,1
23849232629260539,0,0,0,0,0,0,0
23849226296100157,0,1,0,0,0,0,0
23849227074940707,0,0,0,0,0,0,0
23849227173800094,0,0,0,1,0,0,1
23849230145850346,0,0,0,0,0,1,0
23849226044880184,0,0,0,0,0,1,0
23849227263780598,0,1,0,0,0,0,0
23849229675730249,0,1,0,0,0,0,0
23850149196010192,0,0,0,0,0,1,1
23849691935210096,1,0,0,0,0,0,0
23849235475380425,0,1,0,0,0,0,0
23849236769490664,0,0,0,1,0,0,0
23849235476150425,0,1,0,0,0,0,0
23849236317790732,0,0,0,0,0,0,0
23849236439600692,0,1,0,0,0,0,0
23849238318480217,0,0,0,0,0,0,0
23849236628110094,0,0,0,0,0,0,1
23849237112550212,0,0,0,0,0,1,0
23849238607780233,0,0,0,0,0,1,0
23849238861980450,0,0,0,0,0,0,0
23849238902540335,0,0,0,0,0,0,1
23849239223490377,0,0,0,0,0,1,0
23849239570430544,0,0,0,0,0,0,0
23849235009620687,0,0,0,0,0,0,0
23849235414130425,0,1,0,0,0,0,0
23849236088510464,0,1,0,0,0,0,0
23849239474990765,0,0,0,0,0,0,0
23849237963350572,0,1,0,0,0,0,0
23849238172240619,0,0,0,0,0,0,1
23849238193840425,0,0,0,0,0,0,0
23849239590210619,0,0,1,0,0,0,0
23849239692100377,0,0,0,0,0,0,0
23849240174800139,0,0,0,0,0,1,0
23849240259890367,0,0,0,0,0,0,0
23849708837960151,0,0,0,1,0,0,0
23849735164120082,0,0,0,1,0,0,0
23849739598690079,0,0,0,0,0,0,0
23849755686020199,0,0,0,0,1,0,0
23849233299580612,0,0,0,0,0,1,0
23849233568820430,0,1,0,0,0,0,0
23849232772250503,0,0,0,0,0,1,0
23849233848450460,0,1,0,0,0,0,0
23849233969960171,0,0,0,1,0,1,0
23849234098650171,1,0,0,0,0,0,0
23849234138080037,0,0,0,0,0,1,0
23849239380640377,0,0,0,0,0,1,0
23849240625520566,0,0,0,0,0,1,0
23849234473840700,0,1,0,0,0,0,0
23849234805660036,0,0,0,0,0,0,0
23849235211270081,0,0,0,0,0,1,0
23849235214750081,0,0,0,0,0,1,0
23849760431330484,0,1,1,0,0,0,0
23849752133920736,0,0,0,0,0,0,0
23849757165190445,1,0,0,0,0,0,0
23849771868310254,0,0,0,0,0,0,0
23849786100480392,0,1,0,0,0,0,0
23849787005610714,0,0,0,0,0,0,0
23849242236220753,0,0,0,0,0,0,0
23849242415450732,0,1,0,0,0,0,0
23849242675430366,0,0,0,0,0,1,0
23849248696230112,0,1,0,0,0,0,0
23849249000840045,0,0,0,0,0,0,0
23849249352670313,1,0,0,0,0,0,0
23849249518310428,1,0,0,0,0,0,0
23849249709660501,1,0,0,0,0,0,0
23849244615080142,0,0,0,0,0,1,0
23849249748600157,1,0,0,0,0,0,0
23849249780900007,0,0,0,0,0,0,1
23849249781190007,0,0,0,1,0,0,0
23849249782200007,0,0,0,1,0,0,0
23849243198960653,0,0,0,0,0,0,0
23849243829470082,0,0,0,0,0,0,0
23849244217560228,0,0,0,0,0,0,1
23849244615130142,0,0,0,0,0,1,0
23849253511470751,0,0,0,0,0,0,0
23849247258030291,0,1,0,0,0,0,0
23849248125350516,0,0,0,1,0,0,0
23849248505500420,0,0,0,0,0,1,0
23849249818750701,0,1,0,0,0,0,0
23849813665990649,1,0,0,0,0,0,0
23849793991070727,0,1,0,0,0,0,0
23849813788520359,0,0,0,1,0,0,0
23849818965180700,0,1,0,0,0,0,0
23849840602150695,0,0,0,1,0,0,0
23849851472460607,0,0,0,0,0,0,0
23849864932480185,0,0,1,0,0,0,0
23849835036210455,0,0,0,1,0,0,0
23849866793470757,0,1,0,0,0,0,0
23849242938060192,0,0,0,0,0,1,0
23849242149830448,0,0,0,0,0,0,1
23849242939340711,0,0,0,0,0,0,0
23849243167700179,0,1,0,0,0,0,0
23849246506980464,0,0,0,0,0,0,0
23849243805140217,0,0,0,0,0,0,0
23849244615760142,0,0,0,0,0,1,0
23849244247890048,0,0,0,0,0,0,0
23849244489790042,0,0,0,1,0,0,0
23849244954770132,0,0,0,0,0,1,0
23849853620610486,0,1,0,0,0,0,0
23849858316240681,1,0,0,0,0,0,0
23849879635500563,0,0,0,1,0,0,0
23849653963610685,0,1,0,0,0,0,0
23849642136090612,0,1,0,0,1,1,0
6288922093601,0,0,0,0,0,0,0
6286571527965,0,1,0,0,0,0,0
23849648906440608,0,0,0,0,0,1,0
23849242914360494,0,0,0,0,0,0,0
23849240938640441,0,0,0,0,0,1,0
23849242169590164,0,0,0,0,0,1,0
23849245160280775,0,0,0,0,0,0,1
23849245824500493,0,0,0,0,0,0,0
23849245985230774,0,0,0,0,0,0,0
23849246210560204,0,0,0,0,0,0,0
23849247189790733,0,1,0,0,0,0,0
23849252528300292,0,0,0,0,0,0,0
23849252528320292,0,0,0,0,0,0,0
23849252553890184,0,0,0,0,0,1,0
23849252633150064,0,0,0,0,0,0,0
23849252683100199,0,0,0,0,0,0,0
23849253273100009,0,0,0,0,0,1,0
23849253430150442,0,0,0,0,0,1,0
23849253669360018,0,0,1,0,0,0,0
23849253888010712,0,0,0,0,0,0,0
23849254572710334,0,0,0,1,0,0,0
23849254625180424,0,0,0,0,0,0,0
23849257001670289,0,0,0,0,0,0,0
23849257765200640,0,0,1,0,0,0,0
23849249973840533,0,0,0,1,0,0,0
23849250164330765,0,0,1,0,0,0,0
23849251498200339,0,0,0,0,0,0,0
23849251498260339,0,0,0,0,0,0,0
23849251531150217,0,0,0,0,0,0,0
23849251772530313,0,0,0,0,0,0,0
23849251831520636,0,0,0,0,0,0,0
23849253909270509,0,0,0,0,0,1,0
23849254909900132,0,0,0,0,0,0,0
23849255418310155,0,0,0,0,0,1,0
23849255448100617,0,1,0,0,0,0,0
23849257072990726,0,0,0,0,0,1,0
23849257085280313,0,0,0,0,0,0,0
23849257692400192,0,0,0,0,0,0,1
23849258201190756,0,0,1,0,0,1,0
23849251962470544,0,0,0,0,0,0,0
23849252208780493,0,0,0,1,0,0,1
23849252474320626,0,0,0,1,0,1,0
23849255016790780,0,0,0,0,0,0,0
23849255187680218,0,0,0,0,0,1,0
23849254762290324,0,0,0,1,0,0,0
23849254860040363,0,0,0,0,0,0,0
23849252499020605,0,0,0,0,0,0,0
23849255298820234,0,1,0,0,0,0,0
23849255598520132,1,0,0,0,0,0,0
23849256045620218,0,0,0,0,0,1,0
23849256062050218,0,0,0,0,0,1,0
23849256480750291,0,0,0,0,0,0,1
23849258112330291,0,0,0,0,0,0,0
23849258559560004,0,0,0,0,0,0,0
23849258586800170,0,0,0,0,0,0,0
23849259510300344,0,0,0,0,0,0,0
23849265254650212,0,0,0,0,0,0,0
23849266146170110,0,0,0,0,0,0,1
23849266207800045,0,0,0,0,0,0,0
23849266324110494,0,1,0,0,0,0,0
23849266353340314,1,0,0,0,0,0,0
23849266447370561,0,0,0,0,0,0,0
23849266516360648,0,0,0,0,0,1,0
23849266697370138,0,0,0,0,0,0,0
23849267581860272,0,0,0,0,0,0,0
23849258073100184,0,0,0,0,0,1,0
23849260797620467,0,0,0,0,0,0,0
23849259900440475,0,0,0,0,0,0,0
23849262333880448,0,1,0,0,0,0,0
23849263123230788,0,0,0,0,0,0,0
23849263684940544,0,0,0,0,0,0,0
23849263687750544,0,0,0,0,0,0,0
23849265284150691,0,0,0,0,0,0,0
23849265294010164,0,0,0,0,0,0,0
23849265577830073,0,1,0,0,0,0,0
23849267782050228,0,0,0,0,0,0,0
23849260298760620,0,0,1,0,0,0,0
23849261510550393,1,0,0,0,0,0,0
23849261606330393,1,0,0,0,0,0,0
23849262579530204,0,0,0,0,0,0,0
23849262716550144,0,0,0,0,0,0,0
23849263121380788,0,0,0,0,0,0,0
23849263723750441,0,1,0,0,0,0,0
23849264072660289,0,0,0,0,0,0,0
23849258112290291,0,0,0,0,0,0,0
23849262765290112,0,1,0,0,0,0,0
23849263024540581,0,0,0,0,0,0,0
23849258112280291,0,0,0,0,0,0,0
23849264761720106,0,0,0,0,0,0,0
23849265117410138,0,0,0,1,0,0,0
23849266000680102,0,0,0,0,0,0,0
23849276043660786,0,0,0,1,0,0,0
23849268830080657,0,0,0,0,0,0,0
23849276412620464,0,0,1,0,0,0,0
23849276561430334,0,0,0,0,0,0,0
6241565937894,0,0,0,0,0,0,0
23849278047160785,1,0,0,0,0,0,0
23849277103610783,0,0,0,0,0,0,0
23849275364810011,0,0,0,0,0,0,0
23849277801130044,1,0,0,0,0,0,0
23849269644730682,0,0,0,0,0,0,0
23849271927980423,0,0,0,0,0,0,0
23849271725380763,0,1,0,0,0,0,0
23849273198660419,0,0,0,1,0,0,0
23849273515520754,0,0,0,0,0,0,0
23849274778910231,0,1,1,0,0,0,0
23849274979590726,0,0,0,0,0,0,1
23849277174290566,0,0,0,0,0,0,0
23849277195060566,0,0,0,0,0,0,0
23849277682570464,0,0,0,0,0,0,0
23849268159760252,0,0,0,0,0,0,0
23849268275810779,0,1,0,0,0,0,0
23849268505390289,0,0,0,0,0,1,0
23849275301210493,0,0,0,0,0,1,1
23849269922930260,0,0,0,0,0,0,0
23849270273790367,0,0,0,1,0,0,0
23849270816540502,0,1,0,0,0,0,0
23849271167600419,0,0,0,0,0,0,0
23849271334330626,0,0,0,0,0,0,1
23849272803190167,0,0,0,0,0,0,0
23849273085470694,0,0,0,0,0,1,0
23849273115590473,1,0,0,0,0,1,0
23849271539740140,0,0,0,0,0,0,0
23849273515700754,0,0,0,0,0,0,0
23849273583110581,0,0,0,1,0,0,0
23849273584280581,0,0,0,1,0,0,0
23849273716380569,1,0,0,0,0,0,0
23849274077070732,1,1,0,0,0,0,0
23849275458260226,1,0,0,0,0,0,0
23849275809680123,0,0,0,0,0,0,0
23849268282480779,0,1,0,0,0,0,0
23849279306100285,1,0,0,0,0,0,0
23849279865230316,0,0,0,0,0,0,0
23849280205640231,0,0,1,0,0,0,0
23849280559170719,0,0,0,0,0,0,0
23849280559770430,0,1,0,0,0,0,0
23849282926070428,0,0,0,0,0,0,0
23849280863830685,0,1,0,0,0,0,0
23849281026760051,0,0,0,0,0,0,0
23849281346710685,0,0,0,0,0,0,0
23849281450230093,0,0,0,0,0,0,1
23849281682680685,0,1,0,0,0,0,0
23849281974010753,0,0,0,1,0,0,0
23849279562360533,0,0,0,0,0,0,0
23849279642560519,1,0,0,0,0,0,0
23849280720220288,0,1,0,0,0,0,0
23849280737140288,0,1,0,0,0,0,0
23849280802040765,0,0,0,0,0,0,0
23849282311070756,0,1,0,0,0,0,0
23849282497700045,0,1,0,0,0,0,0
23849282785120727,0,0,0,0,0,0,0
23849278883720469,1,0,0,0,0,0,0
23849278356220157,0,0,0,0,0,0,0
23849278560060690,0,0,0,1,0,0,1
23849279154760765,0,0,0,0,0,0,0
23849281974500753,0,0,0,1,0,0,0
23849278583190690,0,0,0,1,0,0,1
23849282929820428,0,0,0,0,0,0,0
23849282981630384,0,1,0,0,0,0,0
23849283040910428,0,0,0,0,0,0,0
23849283083950335,0,0,0,0,0,0,0
23849278611100690,0,0,0,1,0,0,1
23849278687310699,0,0,0,0,0,0,0
23849278693320235,0,1,0,0,0,1,1
23849278696720235,0,1,0,0,0,0,0
23849279047110788,0,0,0,0,0,0,0
23849278167590527,1,0,0,0,0,0,0
23849279040620464,0,1,0,0,0,0,0
23849284500460180,0,0,0,0,0,0,0
23849284846600316,0,1,0,0,0,0,0
23849285972340378,0,0,0,0,0,0,0
23849285569250172,0,0,0,0,0,0,0
23849285786530251,0,0,0,0,0,0,0
23849290033730048,0,0,0,0,0,0,0
23849290359480132,0,0,0,0,0,0,0
23849290380820171,0,0,0,0,0,0,0
23849290646160040,0,0,0,1,0,0,0
23849287172630420,0,0,0,0,0,0,0
23849290813030162,0,0,0,0,0,0,1
23849287915790019,0,0,0,0,0,0,0
23849288516660314,0,0,0,0,0,0,0
23849288644760763,0,0,0,0,0,0,0
23849288752100763,0,0,0,0,0,0,0
23849290492640659,0,0,0,0,0,0,0
23849289358620110,0,1,0,0,0,0,0
23849289388950789,0,0,0,0,0,0,0
23849283597370081,0,0,0,0,0,0,0
23849284069280448,0,0,0,0,0,0,0
23849284182820118,0,0,0,0,0,0,0
23849284184770118,0,0,0,0,0,0,0
23849285855530066,0,0,0,0,0,0,1
23849290400580255,0,0,0,0,0,0,0
23849286295500179,1,0,0,0,0,0,0
23849287007270580,0,0,0,0,0,0,0
23849288017190223,0,0,0,0,0,0,0
23849288018300223,0,0,0,0,0,0,0
23849288018530223,0,0,0,0,0,0,0
23849288845830234,1,0,0,0,0,0,0
23849289167910428,0,0,0,0,0,0,0
23849289208310540,0,1,0,0,0,0,0
23849284298070612,0,0,0,0,0,0,0
23849284401970224,0,0,0,0,0,0,1
23849289268600409,0,1,0,0,0,0,0
23849289329300630,0,0,0,0,0,0,0
23849289332160069,0,0,0,0,0,0,0
23849289390130789,0,0,0,0,0,0,0
23849289390200789,0,0,0,0,0,0,0
23849289666190507,0,0,0,0,0,0,0
23849290514540786,0,0,0,0,0,0,0
23849110795400138,0,0,0,1,0,0,0
23849293608530765,0,0,0,0,0,1,0
23849293199950719,0,0,0,0,0,0,0
23849293230410140,0,0,0,0,0,0,0
23849293262820524,0,0,0,1,0,0,0
23849293767810157,0,1,0,0,0,0,0
23849293767900509,0,0,0,0,0,0,0
23849293768230157,0,1,0,0,0,0,0
23849295430480499,0,0,0,0,0,0,0
6299897926309,0,0,0,0,1,0,0
23849106538580630,0,0,0,0,0,0,0
23849110424250281,0,0,0,0,0,0,0
6084800400462,0,1,0,0,0,0,0
6201694687290,0,0,0,0,0,0,0
6262184228967,0,0,0,0,0,0,0
6262322153495,1,0,0,0,0,0,0
23847563245390447,0,0,0,0,0,0,0
23847749089650393,0,0,0,0,0,0,0
6258046458907,0,0,0,0,0,1,0
6117370895793,0,1,0,0,1,0,0
23849291298900017,0,0,0,0,0,0,0
23849291507590785,0,0,0,0,0,1,0
23849293773130509,0,0,0,0,0,0,0
23849291709180226,1,0,0,0,0,0,0
6293774858328,0,0,0,0,0,0,0
23849291730480226,1,0,0,0,0,0,0
6299911270509,0,0,0,0,0,0,0
6239675872533,0,0,0,0,0,0,0
6264244268644,0,0,0,0,0,0,0
6300481772480,0,0,1,0,0,0,0
6220082505171,0,0,0,0,0,0,0
6245618715592,0,1,0,0,0,0,0
6267914069459,0,0,0,0,0,0,0
6267927631639,0,0,0,0,0,0,1
6268148276268,0,0,0,0,0,0,0
6268163540379,0,0,0,0,0,0,0
6268520817347,0,0,0,0,0,0,0
23849291404970621,0,0,0,1,0,0,0
23849295577330291,0,1,0,0,0,0,0
23849292077830566,0,0,0,0,0,0,0
23849293116420257,0,0,0,0,0,1,0
23849294596990528,0,0,0,0,0,0,0
23849295577810291,0,1,0,0,0,0,0
23849295658040314,0,1,0,0,0,0,0
23849291741560226,1,0,0,0,0,0,0
23849291925150682,0,0,0,0,0,0,0
23849291934960515,0,0,0,0,0,0,0
23849292237520561,0,0,0,0,0,0,0
6236939089886,1,0,0,0,0,0,0
6249637788634,0,0,0,0,0,0,0
6250638283003,1,0,0,0,0,0,0
6250638429976,0,0,0,0,0,1,0
23849136256470416,0,0,0,1,0,0,0
6251195303122,0,0,0,0,0,0,0
23849136263550416,0,0,0,1,0,0,0
6254023416766,0,1,0,0,0,0,0
6258183559687,0,0,0,0,0,0,0
6254441051594,0,0,0,0,0,0,0
6280889058497,0,0,0,0,0,0,0
6262389426610,0,0,0,0,0,0,0
6253404391889,0,0,0,0,0,0,0
6262403505242,0,0,0,0,0,0,0
6281102654401,0,0,0,0,0,0,0
6258085370618,0,0,0,0,0,0,0
6258100750730,0,0,0,0,0,0,0
6258169803002,1,0,0,0,0,0,0
6258297842868,1,0,0,0,0,0,0
23848677280050618,0,0,0,0,0,0,0
23847985462620379,0,0,0,0,0,0,0
23848761841740382,0,0,0,0,0,0,0
6260227748842,0,0,0,0,0,0,0
6260229229242,0,0,0,0,0,0,0
6260229666642,0,0,0,0,0,0,0
6260828026581,0,0,0,0,0,0,0
6109112320275,0,0,0,0,0,0,0
6266527134885,0,1,0,0,0,0,0
23848094986310620,0,0,0,0,0,0,0
6232674789188,1,0,0,0,0,0,0
23848095413210392,0,0,0,0,0,0,0
23848137062640295,0,0,0,0,0,1,0
6227974279277,0,0,0,0,0,0,0
6228836570254,0,0,0,0,0,0,0
6228893985679,1,0,0,0,0,0,0
6229234441675,0,0,0,0,0,0,0
6229430377879,1,0,0,0,0,0,0
6229605912120,0,0,0,0,0,0,0
6230506237171,0,0,0,0,0,0,0
6230590596679,0,0,0,0,0,0,0
6231325886321,0,0,0,1,0,0,0
6231606826881,0,0,0,0,0,0,0
6235851229602,0,0,0,0,0,0,0
6233655748327,0,0,0,0,0,0,0
6270615217238,0,0,0,0,0,0,0
6266401529114,0,0,0,0,0,0,1
6233784812449,0,0,0,0,0,0,0
6233939635997,0,0,0,0,0,0,0
6233961956672,1,0,0,0,0,0,0
6234805047694,1,0,0,0,0,0,0
6280882810641,0,0,0,0,0,0,0
6234807326094,1,0,0,0,0,0,0
6235333382694,1,0,0,0,0,0,0
6235378540581,0,0,0,0,0,0,0
6235677562130,0,0,0,0,0,0,0
6236976165913,0,0,0,0,0,0,0
6238218921011,0,0,0,0,0,0,0
23848666186710570,0,0,0,0,0,0,0
6238370767942,0,0,0,0,0,0,0
6232922440928,0,0,0,0,0,0,0
6234791114094,1,0,0,0,0,0,0
6249635853077,0,0,0,0,0,0,0
6226333826336,0,0,0,0,0,0,0
6226935944977,0,0,0,0,0,1,0
6246564437677,0,0,0,0,0,0,0
6247808045169,0,1,0,0,0,0,0
6138066448487,1,0,0,0,0,0,0
6243034271615,1,0,0,0,0,0,0
6150193964577,0,0,0,0,0,0,0
6224936126588,1,0,0,0,0,0,0
6162378310918,0,0,0,0,0,0,0
6164507964206,0,0,0,0,0,0,0
6211164747666,0,0,0,0,0,0,0
6213806445753,0,0,0,0,0,0,0
6225213449379,0,0,0,0,0,0,0
6214654391619,1,0,0,0,0,0,0
6214654591819,1,0,0,0,0,0,0
6247365412877,0,0,0,0,0,0,0
6219180536808,1,0,0,0,0,0,0
6219180632008,1,0,0,0,0,0,0
6221502772634,0,1,0,0,0,0,0
6238751456610,1,0,0,0,0,0,0
6150193981177,0,0,0,0,0,0,0
6214654167619,0,0,0,0,0,0,0
6227308854472,0,0,0,0,0,0,1
6246196156752,0,0,0,0,0,1,0
6246288469034,0,0,0,0,0,0,0
6243515399758,0,0,0,1,0,0,0
6246514418200,0,0,0,0,0,0,0
6247023609755,0,0,0,0,0,0,0
6247378490477,0,0,0,0,0,0,0
6246177407446,0,0,0,0,0,0,0
6247261995848,0,0,0,0,0,1,0
6247627701834,0,0,0,0,0,0,0
6247191073275,0,0,0,0,0,0,0
6247230437477,0,0,0,0,0,0,0
6247392298381,0,0,0,0,0,0,0
6247029701576,0,0,0,0,0,0,0
6222154590767,0,0,0,0,0,0,0
6195991903515,0,1,0,0,0,0,0
6247424957530,0,0,0,0,0,0,0
6247520791247,0,0,0,0,0,0,0
6247919049294,0,1,0,0,0,0,0
6247532239185,0,0,0,0,0,0,0
6247550625849,0,0,0,0,0,0,0
6247831194963,0,0,0,0,0,0,0
6247847961411,0,0,0,0,0,0,0
6247929482621,0,0,0,0,0,0,0
6247961121421,0,0,0,0,0,0,0
6238806243272,0,0,0,0,0,0,0
6238840041954,1,0,0,0,0,0,0
6240005956848,0,0,0,0,0,0,0
6240131495248,0,0,0,0,0,0,0
6241769986954,0,0,0,0,0,0,0
6241118751736,0,0,0,0,0,0,0
6241233315554,0,0,0,0,0,0,0
6243818166614,0,0,0,0,0,0,0
6246253001967,0,0,0,0,0,0,0
6218358047400,0,0,0,0,0,0,0
6250254465516,0,1,0,0,0,0,0
6244003721021,0,0,0,0,0,0,0
6250045432104,0,0,0,0,0,0,0
6244086644929,0,0,0,0,0,0,0
6244090446063,0,0,0,0,0,0,0
6244228580330,0,0,0,0,0,0,0
6244819884881,0,0,0,0,0,0,1
6244569808727,1,0,0,0,0,0,0
6244659265594,1,0,0,0,0,0,0
6244685662788,0,1,0,0,0,0,0
6244898641389,0,0,0,0,0,0,0
6245165655292,0,1,0,0,0,0,0
6249639914836,1,0,0,0,0,0,0
6249673606881,0,1,0,0,0,0,0
6249758725163,0,0,0,0,0,1,0
23848330483780651,0,0,0,0,0,1,0
6249841344963,0,0,0,0,0,0,0
6249877656963,0,1,0,0,0,0,0
6249942861821,0,0,0,0,0,0,0
6250110597122,0,0,0,0,0,0,0
6282154502001,0,0,0,0,0,0,0
6250205847481,0,0,0,0,0,0,0
6250510602163,0,0,0,0,0,0,0
6250225630700,1,0,0,0,0,0,0
6250536665922,0,0,0,0,0,0,0
6250384368325,0,0,0,0,0,0,0
6250407915089,0,0,0,0,0,0,0
6250508236292,0,1,0,0,0,0,0
6250642737376,0,0,0,0,0,0,0
6250655154197,0,0,0,0,0,0,0
6250655285197,0,0,0,0,0,0,0
6250657609098,0,0,0,0,0,1,0
6250687580692,0,0,0,0,0,0,0
6250690335634,0,0,0,0,0,0,0
6248000902681,0,0,0,0,0,0,0
6248032283881,0,0,0,0,0,0,0
6248145882131,0,0,0,0,0,0,0
6248164882318,0,0,0,0,0,0,0
6248220888834,0,0,0,0,0,0,1
6248239792421,0,0,0,0,0,0,0
6248493563298,0,0,0,1,0,0,0
6248409167298,1,0,0,0,0,0,0
6248427122481,0,0,0,0,0,0,0
6248459750681,0,0,0,0,0,0,0
6248507899094,0,1,0,0,0,0,0
6248507947894,0,1,0,0,0,0,0
6248702862625,0,0,0,0,0,0,0
6248702898825,0,0,0,0,0,0,0
6248702907025,0,0,0,0,0,0,0
6248702914625,0,0,0,0,0,0,0
6248737763894,0,1,0,0,0,0,0
6248894906046,0,0,0,0,0,0,0
6250736570597,1,0,0,0,0,0,0
6249062479568,0,0,0,0,0,0,0
6249139788621,0,0,0,0,0,0,0
6249213493298,0,0,0,0,0,0,0
6249227084046,0,0,0,0,0,0,0
6249244118335,0,0,0,0,0,0,0
6243834283929,0,0,0,0,0,0,0
6249330668022,0,0,0,0,0,0,0
